conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1797528803348263372,Mon Jun 03 07:20:39 +0000 2024,7,𝒀𝒂𝒉𝒉𝒉..𝑺𝒎𝒂𝒌𝒊𝒏 𝑷𝒂𝒏𝒂𝒔 Dugaan Korupsi Timah Babel Yang Rugikan Negara 300 T Yang Tengah Di Tangani Kejaksaan Agung Menyeret Nama Nama Besar Sebagai Beking Dibalik Tambang Timah Haram Itu. 𝑩𝒊𝒔𝒂 𝑱𝒂𝒅 𝑺𝒆𝒉 RBT BG IA Atau BHD Yang Menjadi Aktornya https://t.co/UNnfd5c6E2,1797528809673236776,https://pbs.twimg.com/media/GPIa7VAbcAAM_B7.jpg,KutaReal_X,in,"Lampung, Indonesia",0,1,7,https://x.com/KutaReal_X/status/1797528809673236776,4200088157,KutaReal_X
1797519200635977817,Mon Jun 03 06:42:28 +0000 2024,0,Korupsi timah mengalir sampai jauh.... Halo @PPATK apa kabar...?,1797519200635977817,,,in,,0,0,0,https://x.com/Mas_Jhooe/status/1797519200635977817,1603902610041290752,Mas_Jhooe
1796906718405996779,Mon Jun 03 06:19:00 +0000 2024,1,@Kevin_Imut123 Nebak pembunuh Ekky dan Vina aja sulit setengah mati apalagi nebak keterlibatan korupsi tambang timah jenderal bintang 4 Polri. Ada-ada aja pertanyaannya...,1797513294678507687,,Kevin_Imut123,in,Banten,0,0,0,https://x.com/Pehaes/status/1797513294678507687,181828149,Pehaes
1797267783371407871,Mon Jun 03 06:03:59 +0000 2024,0,@geloraco apakabar KORUPSI TIMAH &amp; PUTUSAN M.A ??? ,1797509515560247519,,geloraco,in,Indonesia,0,0,0,https://x.com/Musk_er/status/1797509515560247519,1641877403919355905,Musk_er
1797502345477242903,Mon Jun 03 05:35:29 +0000 2024,0,Setelah kasus PT Timah sekarang kasus baru mengenai PT Antam telah melakukan korupsi dan memalsukan batangan. 109 Ton Emas dijadikan pemalsuan sekarang pihak berwajib menjerat 6 tersangksa. baca selengkapnya #kasuskorupsi #kasusptantam #kasuskriminal #kasuspolitik https://t.co/xrb4hxw7bG,1797502345477242903,https://pbs.twimg.com/ext_tw_video_thumb/1797502174953607170/pu/img/vj4d5rRgUXIxz5XD.jpg,,in,Indonesia,0,0,0,https://x.com/Luviayou/status/1797502345477242903,928903669289926656,Luviayou
1797251623972130967,Mon Jun 03 04:36:58 +0000 2024,0,@kegblgnunfaedh Gpp mas ga ganteng yang penting ga korupsi timah,1797487619515044298,,kegblgnunfaedh,in,,0,0,0,https://x.com/inobamusuk/status/1797487619515044298,97298621,inobamusuk
1797273192274542744,Mon Jun 03 04:33:06 +0000 2024,1,@gagal_hijrah pengalihan isu masalah UKT Tapera IKN gagal KCIC gagal bayar Korupsi timah MK (Milh kakak) MA (Milih Adik) kebanyakan masalah jadi nglindur melulu masalah teroris...,1797486644322525276,,gagal_hijrah,in,Jkt,0,3,0,https://x.com/didinsh_Energy/status/1797486644322525276,1358643247,didinsh_Energy
1797484639537557775,Mon Jun 03 04:25:08 +0000 2024,0,KASUS KORUPSI TIMAH 271 T HILANG BEGITU SAJA?! MASIH MISTERI SIAPA JENDERAL B! https://t.co/iDNUvPXX2i,1797484639537557775,,,in,"Jakarta Timur, DKI Jakarta",0,0,0,https://x.com/SsPasadena/status/1797484639537557775,1616209097254375425,SsPasadena
1797424727302230081,Mon Jun 03 04:04:49 +0000 2024,0,@kompascom negara ini sebenarnya kaya liat aja noh yg korupsi timah dll kena berapa triliyun?? coba dibuatin rumah buat rakyat duitnya udah jadi berapa unit coba,1797479526295113853,,kompascom,in,South Jakarta,0,0,0,https://x.com/maunyariapasii/status/1797479526295113853,1609328907471425536,maunyariapasii
1797477535141470504,Mon Jun 03 03:56:54 +0000 2024,92,Kartika Dewi Adik Sandra Dewi Ikut Terseret Kasus Korupsi Timah https://t.co/SX8wA0xZud,1797477535141470504,,,in,,0,1,38,https://x.com/OposisiCerdas/status/1797477535141470504,887743587579944960,OposisiCerdas
1797234513824907761,Mon Jun 03 03:53:50 +0000 2024,0,@Dyananjani89 dapet tambang tapera korupsi timah ppn naik kicep,1797476764694020477,,Dyananjani89,in,,0,0,0,https://x.com/cekink_vineyard/status/1797476764694020477,1693415036839211008,cekink_vineyard
1796906718405996779,Mon Jun 03 03:33:39 +0000 2024,1,@Kevin_Imut123 100 1% saya yaqin Jen. (Purn) T . ikut massip dlm korupsi tambang timah itu,1797471684305555484,,Kevin_Imut123,in,,0,0,0,https://x.com/21bmbang/status/1797471684305555484,1604122759092502529,21bmbang
1797471532857569769,Mon Jun 03 03:33:03 +0000 2024,0,Daftar 22 Tersangka Dugaan Korupsi Timah yang Rugikan Negara Hingga Rp300 Triliun https://t.co/xQJ0FNhPkv #TempoMetro,1797471532857569769,,,in,Indonesia,0,1,0,https://x.com/tempodotco/status/1797471532857569769,18129942,tempodotco
1797094546603704549,Mon Jun 03 03:00:44 +0000 2024,1,@pakmul63 Jangan2 Bagi2 IUP Tambang ke Ormas Keagamaan utk membungkam agar tdk iku2 an ribut Korupsi Timah dan Emas yg nilai nya fantastis qiqi,1797463398776791226,,pakmul63,in,,0,0,0,https://x.com/bapak19557/status/1797463398776791226,1781135725830025216,bapak19557
1797270995662991581,Mon Jun 03 01:53:07 +0000 2024,2,@Pasir_Putih99 @Yattie2023 Tdk bisakah dicarikan dana talangan dari pos2 lain.coba kita berhitung duit yg menguap dikorupsi itu.seandainya bisa dimaksimalkan.dari satu kasus saja misal korupsi timah.300 T hanya dinikmati beberapa keluarga saja.nah andai bisa ditarik asetnya dan dialihkan ke Tapera.,1797446384301576637,,Pasir_Putih99,in,surabaya- sampit-kalteng,0,1,0,https://x.com/yonobubut70/status/1797446384301576637,1603982915490091008,yonobubut70
1797446068663447672,Mon Jun 03 01:51:52 +0000 2024,57,https://t.co/l1u7WzSoes KPK mengusut korupsi di Taspen Telkom Group &amp; Hutama Karya ratusan M Kejagung usut korupsi PT Timah 300 T BPK nemu korupsi di Indofarma &amp; LinkData BRI Ratusan M Semua BUMN ga pernah SURPLUS hingga ga ada receh yang bisa dibagikan ke rakyat! Aneh! https://t.co/9vthETMben,1797446068663447672,https://pbs.twimg.com/media/GPHPrEDbcAAnMDo.jpg,,in,,8,26,35,https://x.com/Penyair_Berdiri/status/1797446068663447672,1240137086331748352,Penyair_Berdiri
1797445954813194653,Mon Jun 03 01:51:25 +0000 2024,1,Sekitar 4.5jt per orang Itu aja ga dikasih Btw ini ga sampai 0.2% dari 300T korupsi timah,1797445954813194653,,,in,DMs always open!,0,0,0,https://x.com/Starquisitor/status/1797445954813194653,1414932409678647301,Starquisitor
1797444336575279341,Mon Jun 03 01:44:59 +0000 2024,10,Gak timah gak emas ternyata koruptor RI tuh canggih² ya? Salut sama Kejaksaan berani bongkar kasus2 korupsi bernilai ratusan triiun. Gak perlu Tapera-taperaan deh kalo korupsi gak ada Indonesia kaya banget! https://t.co/SMBUQo8g0O,1797444336575279341,https://pbs.twimg.com/ext_tw_video_thumb/1797444270363934720/pu/img/TlasI0ctOirDT5AY.jpg,,in,Indonesia,3,0,9,https://x.com/negativisme/status/1797444336575279341,43486890,negativisme
1797439387883745431,Mon Jun 03 01:25:19 +0000 2024,0,Sekalipun beli Club Real Madrid dengan menggunakan *uang korupsi* baik korupsi timah dan emas kayaknya masih ada kembalinya deh https://t.co/FLCB5NgQLe,1797439387883745431,https://pbs.twimg.com/media/GPHJmOCasAA2sIP.jpg,,in,,0,0,0,https://x.com/Ballatansa/status/1797439387883745431,2958272485,Ballatansa
1797436152217305325,Mon Jun 03 01:12:28 +0000 2024,27,Korupsi Timah memasuki babak baru.... Pengusutan korupsi penambangan timah ilegal di Provinsi Bangka Belitung oleh Kejaksaan Agung menjadi penyidikan terbesar dalam sejarah penegakan hukum di Indonesia https://t.co/7o1opqrVYe,1797436152217305325,https://pbs.twimg.com/media/GPHGp8UbsAA4r52.jpg,,in,Dihati mu,4,2,13,https://x.com/lettachantik/status/1797436152217305325,1371089248170876929,lettachantik
1797234355187966447,Mon Jun 03 00:53:13 +0000 2024,0,@KompasTV Giliran pil pahit ngajak2 rakyat tp giliran korupsi BTS BANSOS SAPI TIMAH dimakan sendiri,1797431311592030561,,KompasTV,in,Indonesia,0,0,0,https://x.com/agent_pin/status/1797431311592030561,719200698,agent_pin
1797430278979465532,Mon Jun 03 00:49:07 +0000 2024,5,Mengapa sampai detik ini @erickthohir diam seribu bahasa terkait permasalahan kasus korupsi di PT Timah? Warganet jangan terkecoh pencitraan belaka Erick Thohir di berbagai media... Miris!!! @achzam_prabu @aan_muba @ahmad_bellamy @Penyuka_ombak @kesittt https://t.co/tnyLBqeMvP https://t.co/9v8EmBQrrf,1797430278979465532,https://pbs.twimg.com/media/GPHBUAwa8AA5ic3.jpg,,in,"Tangerang, Indonesia",0,0,5,https://x.com/elpanjullo/status/1797430278979465532,2958782773,elpanjullo
1797426481418891631,Mon Jun 03 00:34:02 +0000 2024,2,Aktor Pemerintah Pusat di Korupsi Timah Rp300 Triliun Dibocorkan ICW Kongkalingkong antara Swasta dan Oknum Pemerintah @myputun https://t.co/Ur697T1B6E,1797426481418891631,,,in,"Al Mulku, Moloku Kie Raha",0,0,0,https://x.com/PutunMy/status/1797426481418891631,1567483663545438209,PutunMy
1797425298746867741,Mon Jun 03 00:29:20 +0000 2024,0,Kata Jampidsus soal Sosok Jenderal `B` di Kasus Korupsi Timah https://t.co/pOiUtrwjTm,1797425298746867741,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/lawjusticeco/status/1797425298746867741,567966875,lawjusticeco
1797425298386067484,Mon Jun 03 00:29:20 +0000 2024,6,Terkait Kasus Korupsi Timah Kejagung Periksa Mantan Gubernur Babel https://t.co/fxILNtG36i,1797425298386067484,,,in,"Jakarta, Indonesia",5,5,5,https://x.com/lawjusticeco/status/1797425298386067484,567966875,lawjusticeco
1797121899572662380,Mon Jun 03 00:08:55 +0000 2024,0,@Megatop99 @dwioktariyadi Oh yah? Elu tau gak siapa bekingan korupsi tambang timah 271 Trilyun itu? Ngiahahhahahajaajjaajaaja,1797420160070070660,,Megatop99,in,"Brussel, Belgia",0,1,0,https://x.com/H1m4_W4r1/status/1797420160070070660,1379044492464943104,H1m4_W4r1
1797416540184436961,Sun Jun 02 23:54:32 +0000 2024,0,Jangan lupakan kasus kaporli melindungi pengusaha Timah kejagung sampai diteror densus88. MASYARAKAT JUGA JANGAN FOKUS TERALIHKAN PADA KASUS VINA SAJA. Karena kejagung sedang menyelidiki korupsi melibatkan Kapolri beruntung di jaga dan dikawal TNI. https://t.co/9LK5iy4Y4o,1797416540184436961,,,in,,0,0,0,https://x.com/bylu_go/status/1797416540184436961,1396284668626890754,bylu_go
1797410541910307233,Sun Jun 02 23:30:42 +0000 2024,0, Kejaksaan Periksa KD dan Suami atas dugaan Korupsi Timah Harvey Moeis. Aku kira KD as Krisdayanti karena singkatan KD udah iconic banget. Tapi apa hubungan KD n Raul Lemos sama HM... Ternyata KD as Kartika Dewi adeknya SD.,1797410541910307233,,,in,Indonesia,0,0,0,https://x.com/syaharbanu_/status/1797410541910307233,102018979,syaharbanu_
1797243895442710881,Sun Jun 02 23:29:20 +0000 2024,0,@CNNIndonesia Pemerintah belum kapok ya dengan korupsi tambang timah ilegal? Kalau hukuman hanya penjara pejabat negara tidak takut melawan hukum nantinya tapi kalau sistem hukuman mti spt dichina mereka pasti gak berani buat aturan spt ini.,1797410198065430764,,CNNIndonesia,in,"Kongo, Africa",0,0,0,https://x.com/okino2x/status/1797410198065430764,984328163210682368,okino2x
1797403599716462951,Sun Jun 02 23:03:06 +0000 2024,0,Kasuh korupsi tambang timah 271 t Lenyap tidak terlihat Salam Pancasila Merdeka,1797403599716462951,,,in,,0,0,0,https://x.com/sibahutttt/status/1797403599716462951,1769986408314552320,sibahutttt
1797154493597179993,Sun Jun 02 22:52:19 +0000 2024,1,@secr3thm4nz56 Bawahannya jujur jendral²nya maling jual sabu korupsi Timah.. nggak heran ranking 1 korupsi se asia tenggara.,1797400884466639343,,secr3thm4nz56,in,"Riau, Indonesia",0,0,0,https://x.com/BangBro_A3800/status/1797400884466639343,1742288728566181888,BangBro_A3800
1797249891745554460,Sun Jun 02 12:52:20 +0000 2024,0,Jenderal aktif...apalagi jenderal pensiun SIKAT HABIS apabila jd becking kasus korupsi timah 300 triliun...,1797249891745554460,,,in,,0,0,0,https://x.com/MMarhens/status/1797249891745554460,1245445082435555329,MMarhens
1796915049816375742,Sun Jun 02 12:31:37 +0000 2024,0,@xquitavee @jokowi @MyPertaminaID Kirain saya di masa terakhir jabatan nya kasus korupsi timah semua pelaku nya di hukum mati tanpa remisi dan di miskin kan Koruptor harus di hukum mati,1797244678418624699,,xquitavee,in,,0,0,0,https://x.com/Alex25193887368/status/1797244678418624699,1717776733733367808,Alex25193887368
1797095682433753589,Sun Jun 02 12:31:17 +0000 2024,0,@kumparan Tujuannya apa? Bayar kas bon kemaren kah? Tambah lama ko kyknya tmbah ngaco korupsi timah korupsi SYL korupsi emas kasus Vina tapera RUU penyiaran ...(tambahin klo ada yg klewat),1797244597397229896,,kumparan,in,,0,0,0,https://x.com/ErnesWihanda/status/1797244597397229896,1585983880573595648,ErnesWihanda
1797242962210181268,Sun Jun 02 12:24:48 +0000 2024,0,Gencarnya Kasus Kematian Vina Cirebon Ketua KNPI Riau Bilang Pengalihan Isu Kasus Korupsi Timah Rp 271 T https://t.co/miC4Gz5dxE,1797242962210181268,,,in,,0,0,0,https://x.com/dewanusantaran/status/1797242962210181268,1778388527417569280,dewanusantaran
1797238755004502161,Sun Jun 02 12:08:04 +0000 2024,1,Misal negara udah ga kuat dan jujur minta rakyat urunan buat bayar utang dll setelah kasus korupsi SYL 271 T PT Timah TPPU yg beritanya menguap begitu aja bansos pilpres IKN KCIC dan masih banyak lagi? Yang ada pemerintah diludahi sama warga.,1797238755004502161,,,in,,0,0,0,https://x.com/ramabilal/status/1797238755004502161,248054055,ramabilal
1797222998031872198,Sun Jun 02 11:05:28 +0000 2024,14,#ILC &gt;&gt; GEGER!! ANGGOTA DENSUS DICIDUK POM TNI KARENA MENGUNTIT JAMPIDSUS!! APA YANG TERJADI DI BALIK INI? ADAKAH HUBUNGAN DENGAN KORUPSI TIMAH 300T? // TONTON SEKARANG YOUTUBE ILC https://t.co/CJ33a8I2eC https://t.co/qjdVeadA1o,1797222998031872198,https://pbs.twimg.com/ext_tw_video_thumb/1797222762450489345/pu/img/tdFZUSkaz3ZPCFX6.jpg,,in,Indonesia,0,4,4,https://x.com/ILCTalkshow/status/1797222998031872198,2421762716,ILCTalkshow
1797222027377672405,Sun Jun 02 11:01:36 +0000 2024,0,Pengusutan perkara korupsi timah telah memanaskan hubungan antara Polri dan Kejagung. Ketegangan ini mencuat setelah terbongkarnya kasus penguntitan J... https://t.co/qrQX0jEfsa,1797222027377672405,,,in,,0,0,0,https://x.com/inilahdotcom/status/1797222027377672405,46693036,inilahdotcom
1797217766853972108,Sun Jun 02 10:44:40 +0000 2024,0,Jaksa Agung Sebut Kerugian Korupsi Timah Tembus Rp 300 Triliun https://t.co/m5LVLNHG8M,1797217766853972108,,,in,"East Borneo, Indonesia",0,0,0,https://x.com/bangsalengo/status/1797217766853972108,1582533349611970560,bangsalengo
1797217319967764727,Sun Jun 02 10:42:54 +0000 2024,43,Bertubi-tubi kasus korupsi bermunculan di negeri ini. Belum kelar kasus Korupsi Timah Kementerian Perranian serta Tol MBZ akan muncul lagi kasus korupsi di Anak Perusahaaan Telkom. https://t.co/LYBx4COXbP,1797217319967764727,https://pbs.twimg.com/ext_tw_video_thumb/1797217158545780736/pu/img/YCo5gjVgiT2vIWxf.jpg,,in,,2,1,30,https://x.com/Boediantar4/status/1797217319967764727,1383750727575605257,Boediantar4
1797212449193824425,Sun Jun 02 10:31:27 +0000 2024,0,@virdikaa Lupa mau share karena Indonesia lagi repot sama isu korupsi timah bea cukai dan iuran tapera ,1797214438745092285,,virdikaa,in,Indonesia  ,0,0,0,https://x.com/febrofirdaus/status/1797214438745092285,404009082,febrofirdaus
1797211180886614343,Sun Jun 02 10:18:30 +0000 2024,0,Densus88 POM TNI JAMPIDSUS Korupsi Timah 300T. Johnson Panjaitan 'Kami ini bertahun-tahun biasa Pak ngadepin Brinyot yang di suruh2 biasa! Diorder oleh perusahaan-perusahaan swasta untu ngadepin kita di lapangan itu biasa.' Selengkapnya https://t.co/L0BHdJtA1F https://t.co/UVSsqdMo4D,1797211180886614343,https://pbs.twimg.com/ext_tw_video_thumb/1797210662030258176/pu/img/HubRZ0xFPy3lYGC9.jpg,,in,Universe,0,0,0,https://x.com/Alv_Vin/status/1797211180886614343,151061748,Alv_Vin
1797208715474706670,Sun Jun 02 10:08:42 +0000 2024,0,Ber tubi² kasus korupsi muncul di negeri ini.Blum klar kasus Korupsi Timah Kementerian Pertanian &amp; Tol MBZ kan muncul lagi ksus korupsi di Anak Perusahaaan Telkom. https://t.co/TsXvZwlhoF,1797208715474706670,https://pbs.twimg.com/ext_tw_video_thumb/1797208654191718401/pu/img/PknzkEJjn8nhvLp1.jpg,,in,,0,0,0,https://x.com/YulPetet/status/1797208715474706670,1687439451541434368,YulPetet
1797203944843694466,Sun Jun 02 09:49:45 +0000 2024,0,MAKI Ancam Gugat Kejagung Jika RBS Lolos Dari Kasus Korupsi PT Timah - YouTube https://t.co/RzEk1gHYEA #subhidarajat #digitalmarketing,1797203944843694466,,,in,Bali,0,0,0,https://x.com/subhi_darajat/status/1797203944843694466,69247882,subhi_darajat
1797185856022655469,Sun Jun 02 09:43:45 +0000 2024,0,@Dennysiregar7 Ketua MUI kan. Dari NU. Alhamdulillah NU bisa kelola tambang siapa tahu untung besar gak di korupsi seperti tambang timah ,1797202434680668506,,Dennysiregar7,in,,0,0,0,https://x.com/Vikry72350632/status/1797202434680668506,1406131242077065222,Vikry72350632
1796885503461273670,Sun Jun 02 09:20:34 +0000 2024,1,@ulil Setuju banget salam sekedar toleransi dimasalahin . Tapi biasanya nih kalo ada isu kayak begini biasanya buat nutupin . Kebijakan aneh atau korupsi. Contohnya Tapera perubahan umur ma korupsi timah emas Limpo dkk . Sengaja buat nutupin itu semua,1797196600193999184,,ulil,in,,0,0,0,https://x.com/evan_leiden/status/1797196600193999184,102665973,evan_leiden
1797192566976459216,Sun Jun 02 09:04:32 +0000 2024,1,Koordinator MAKI: kabar keterlibatan Presiden Jokowi dan keluarga dalam korupsi timah sebatas fitnah! TAG || yang twtw aja Vini Tolol Malming Bandung Tapera sponge Minggu || https://t.co/9OA11UVbr7,1797192566976459216,https://pbs.twimg.com/media/GPDoi5aaoAALFGw.jpg,,in,Slawi,0,0,1,https://x.com/AbdullahArdhi/status/1797192566976459216,1643820829275480064,AbdullahArdhi
1797187536328311276,Sun Jun 02 08:44:33 +0000 2024,12,#ILC &gt;&gt; GEGER!! ANGGOTA DENSUS DICIDUK POM TNI KARENA MENGUNTIT JAMPIDSUS!! APA YANG TERJADI DI BALIK INI? ADAKAH HUBUNGAN DENGAN KORUPSI TIMAH 300T? // TONTON SEKARANG YOUTUBE ILC https://t.co/CJ33a8I2eC https://t.co/LpkQfpXxKz,1797187536328311276,https://pbs.twimg.com/ext_tw_video_thumb/1797187431520927744/pu/img/655tFtL1tdAJ3bKs.jpg,,in,Indonesia,0,1,11,https://x.com/ILCTalkshow/status/1797187536328311276,2421762716,ILCTalkshow
1796497436376227879,Sun Jun 02 04:28:36 +0000 2024,0,@Mdy_Asmara1701 Pengalihan isu kawal terus kasus korupsi timah 300T,1797123124238147696,,Mdy_Asmara1701,in,bekasi,0,0,0,https://x.com/Raihan_ehann/status/1797123124238147696,515987318,Raihan_ehann
1796514861608001710,Sun Jun 02 03:47:00 +0000 2024,0,@AliAmin31984360 @0xlade75 Ya percuma bro smua investasi China....apanya yg mau di banggain.... Yg BUMN jg habis di bikin bancak'an korupsi.... Pr Antam smp PT. Timah....,1797112657428037632,,AliAmin31984360,in,,0,1,0,https://x.com/Dargomb33306384/status/1797112657428037632,1077474025662668800,Dargomb33306384
1797111279578235151,Sun Jun 02 03:41:32 +0000 2024,16,#ILC &gt;&gt; GEGER!! ANGGOTA DENSUS DICIDUK POM TNI KARENA MENGUNTIT JAMPIDSUS!! APA YANG TERJADI DI BALIK INI? ADAKAH HUBUNGAN DENGAN KORUPSI TIMAH 300T? // TONTON SEKARANG YOUTUBE ILC https://t.co/CJ33a8I2eC https://t.co/Ro1lqOMqJe,1797111279578235151,https://pbs.twimg.com/ext_tw_video_thumb/1797111046118989824/pu/img/rgJULF4YIHN__3H_.jpg,,in,Indonesia,0,2,11,https://x.com/ILCTalkshow/status/1797111279578235151,2421762716,ILCTalkshow
1796792992835223985,Sun Jun 02 03:12:47 +0000 2024,0,@chicohakim Bingung ngumpulin dana buat program Makan Siang Gratis kedepannya IKN PSN yg belum kelar dan proyek ambisius berjalan. Dan yg pasti mau naikin gaji pejabat utk mencegah korupsi katanya pdhl byk uang yg hlng dikorupsi. Cthnya SYL kasus Timah Antam dll,1797104043200049291,,chicohakim,in,,0,0,0,https://x.com/reygultom82/status/1797104043200049291,2504806190,reygultom82
1797064108761878661,Sun Jun 02 02:38:49 +0000 2024,3,@KompasTV Ayo keluarkan semua berita2 pengalih perhatian dr korupsi timah. Yg lebih bombastis lagi..,1797095498324844597,,KompasTV,in,,0,0,0,https://x.com/Rudi_k19/status/1797095498324844597,1075919507703554048,Rudi_k19
1797094546603704549,Sun Jun 02 02:35:02 +0000 2024,375,Porak-poranda: 1. IUP Freeport diperpanjang smp 2061. 2. Smelter tidak jadi2. 3. Bagi2 IUP untuk ormas. 4. Korupsi timah 300 T. 5. Korupsi emas 109 ton. 6. Tambang ilegal merebak dibeking aparat. 7. Dua eks Dirjen Minerba TSK. 8. Smelter meledak. 9. Hilirisasi setengah hati.,1797094546603704549,,,in,Tangerang Raya,6,24,274,https://x.com/pakmul63/status/1797094546603704549,939330351377162241,pakmul63
1796893578389815585,Sun Jun 02 02:31:59 +0000 2024,0,@geloraco Mantap TAPERA bisa 'mengubur' fakta KORUPSI TIMAH dan KORUPSI ANTAM Mudahnya ?,1797093775069925427,,geloraco,in,Padang - Indonesia,0,0,0,https://x.com/Rijali_Ritonga/status/1797093775069925427,112126632,Rijali_Ritonga
1796728069442662461,Sun Jun 02 02:12:43 +0000 2024,0,@AryaPratam8468 @detikcom Korupsi timah korupsi antam. Pejabat negara foya2. Rakyat dikasih pajak ini itu,1797088927041609840,,AryaPratam8468,in,,0,0,0,https://x.com/apaytalemponk/status/1797088927041609840,1576778911874420736,apaytalemponk
1797088757834744315,Sun Jun 02 02:12:02 +0000 2024,0,Terpopuler: Inisial KD Kasus Korupsi Timah Vs Tiara Andini Dituding Tak Profesional https://t.co/Cib7qNsdYG,1797088757834744315,,,in, ,0,0,0,https://x.com/1nserttranstv/status/1797088757834744315,48890883,1nserttranstv
1796916647909109928,Sun Jun 02 02:08:38 +0000 2024,0,@kegblgnunfaedh KORUPSI TIMAH sudah mulai menyeret petinggi aparat2. Ayo kita fokus jgn mau dikecoh isu2 agama yg gak penting!,1797087899500024159,,kegblgnunfaedh,in,Cibinong,0,0,0,https://x.com/Yudi130272/status/1797087899500024159,1072515479602835456,Yudi130272
1796830115705639060,Sun Jun 02 02:07:21 +0000 2024,0,@Tita83079013 Kasus KORUPSI TIMAH sdh milai menyeret petinggi2 kepolisian!,1797087578732323259,,Tita83079013,in,Cibinong,0,0,0,https://x.com/Yudi130272/status/1797087578732323259,1072515479602835456,Yudi130272
1796914385035894873,Sun Jun 02 01:54:22 +0000 2024,1,@Nicho_Silalahi @GeneralMoeldoko Padahal kalau sabar dikit aja hasil korupsi timah sebesar 300T bisa dipakai untuk pengganti Tapera.,1797084309465293084,,Nicho_Silalahi,in,,0,0,0,https://x.com/bulchar78611/status/1797084309465293084,1755156725530054656,bulchar78611
1796911342533935131,Sun Jun 02 01:37:30 +0000 2024,3,@SammiSoh Hiburan yg mengandung bohong gt aja ga bs nyimak. Buzzer isu agama mulai gang geng gong buat halau isu tapera ppn korupsi timah emas palsu menyedihkan,1797080066012352725,,SammiSoh,in,,0,1,0,https://x.com/rizkanovia/status/1797080066012352725,136101207,rizkanovia
1797073263761526925,Sun Jun 02 01:29:45 +0000 2024,20,@Yoechan_ @DolfieOtay @TrioKw3kkw3k__ @baronko_cole @b3l4h4nh4t1ku_ @TukuQ_86300 @A5l1n9_4la_m_ @P3n99u94t_ @OktermanLkmn @se_raden997370 @PahetKopi28207 @Jatayu_45back @4nw4r__84 @WartegPerjuang1 @Anto1157 @perangutan23 @Udinsam_dua @Darmara02177184 @sampalle @bale_imut @Al355555 @NunutUswatun @SiTukangUtang_0 @Sumanto59653397 @RENIEKA2012 @Amans4 @Enggang_Kaltim @dankelha @KiYang4343 @toniwahyudi21 @NawawiAlMaroni @RusdiridwanS @abah_mumtaz @dewimajid4 @syeifm @ManusiaBumi2_ @MentriGoblok35 @inlandertengik @AdhiZulkarnaen #DicariPolisiJujur #DicariPolisiJujur @ahmadsalam0741 @MJOEJOEF @Ikotjo @TajamTajam4 @Deslini2 @IMachjar @mak_itaam @FiraunBeleguk @MrBest090983 @ibnu_hima @ComRamdani 12. Herviano PDIP terseret korupsi Timah 300 T https://t.co/kXP4yYlvkJ,1797078115488878709,https://pbs.twimg.com/ext_tw_video_thumb/1797078093238259712/pu/img/PmGQe3JizQpkKIqZ.jpg,BrutusTu4__,in,,0,1,16,https://x.com/BrutusTu4__/status/1797078115488878709,1671956579254693888,BrutusTu4__
1797077360493445413,Sun Jun 02 01:26:45 +0000 2024,0,Buat menghalau isu ukt ppn tapera korupsi timah antam palsu dihembuskanlah isu dgn benturan muslim vs non muslim termasuk urusan salam pejabat kehabisan ide? Buzzer lgs trima order?,1797077360493445413,,,in,,0,0,0,https://x.com/rizkanovia/status/1797077360493445413,136101207,rizkanovia
1797073263761526925,Sun Jun 02 01:24:25 +0000 2024,22,@Yoechan_ @DolfieOtay @TrioKw3kkw3k__ @baronko_cole @b3l4h4nh4t1ku_ @TukuQ_86300 @A5l1n9_4la_m_ @P3n99u94t_ @OktermanLkmn @se_raden997370 @PahetKopi28207 @Jatayu_45back @4nw4r__84 @WartegPerjuang1 @Anto1157 @perangutan23 @Udinsam_dua @Darmara02177184 @sampalle @bale_imut @Al355555 @NunutUswatun @SiTukangUtang_0 @Sumanto59653397 @RENIEKA2012 @Amans4 @Enggang_Kaltim @dankelha @KiYang4343 @toniwahyudi21 @NawawiAlMaroni @RusdiridwanS @abah_mumtaz @dewimajid4 @syeifm @ManusiaBumi2_ @MentriGoblok35 @OdriSeva @irawanjayakarta #DicariPolisiJujur #DicariPolisiJujur @InonkIskandar88 @theblackmagican @ILHAM2504 @Yak_An5 @Ccindydd86Cindy @Br0m0c0r4hC4we2 @ade_rusmaya @sumpanto @Andi00583950 @br2_joan @zal_4d3k 8. RBS pegang peran penting dalam korupsi Timah 300 T https://t.co/u0o3lYaTLC,1797076774570119226,https://pbs.twimg.com/media/GPB_zQwagAA84YA.jpg,BrutusTu4__,in,,0,2,18,https://x.com/BrutusTu4__/status/1797076774570119226,1671956579254693888,BrutusTu4__
